"","name","state","state_code.x","type","degree_length","room_and_board","in_state_tuition","in_state_total","out_of_state_tuition","out_of_state_total","total_enrollment","rank","early_career_pay","mid_career_pay","make_world_better_percent","stem_percent","matched","degree_type","cash_monitoring","pred_degree_type","highest_degree","type_school","ST_FIPS","REGION","LOCALE","hbcu","pbi","annhi","tribal","AANAPII","his","nanti","men_only","women_only","admission_rate","sat_avg","distance_only","netprice_lowincome","tuit_fte","inexp_fte","avg_fac_salary","pct_ft_fac","pct_pell","C150_POOLED","age_entry","first_gen","med_fam_inc","pct_grad_degree","pct_domestic","median_hh_income","poverty_rate","unemployment_rate","Women","American Indian / Alaska Native","Asian","Black","Hispanic","Native Hawaiian / Pacific Islander","White","Two Or More Races","Unknown","Non-Resident Foreign","Total Minority"
"176","Dillard University","Louisiana","LA","Private","4 Year",10100,18099,28199,18099,28199,1200,17,44700,79800,74,20,"Dillard University","3",0,3,3,2,22,"5","11","1","0","0","0","0","0","0","0","0",0.552197802,1060,"0","17308","8030","7150","5866","0.5809","0.7556","0.5073",20.64203822,0.352852853,23449,7.449999809,0.352852853,"51069.58","16.44000053","5.179999828",871,0,0,1108,6,0,4,9,47,26,1123
"177","Doane University","Nebraska","NE","Private","4 Year",9400,33800,43200,33800,43200,NA,9,47300,85300,51,21,"Doane University","3",0,3,4,2,31,"4","32","0","0","0","0","0","0","0","0","0",0.77197958,NA,"0","19677","14295","9973","6855","0.3977","0.2813","0.5936",24.44765703,0.299254526,57081,7.53000021,0.299254526,"57123.16","6.519999981","2.339999914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Dordt College","Iowa","IA","Private","4 Year",9590,30870,40460,30870,40460,1459,8,51000,89600,57,17,"Dordt University","3",0,3,4,2,19,"4","33","0","0","0","0","0","0","0","0","0",0.732288401,1199,"0","20714","13781","10206","6547","0.6081","0.2075","0.6986",19.69175627,0.122486289,83534.5,6.590000153,0.122486289,"61155.28","5.170000076","2.220000029",672,3,13,22,12,103,1056,0,128,122,153
"179","Drake University","Iowa","IA","Private","4 Year",10528,41396,51924,41396,51924,5062,2,52800,99900,49,7,"Drake University","3",0,3,4,2,19,"4","12","0","0","0","0","0","0","0","0","0",0.690746344,1311,"0","23620","19959","11766","9853","0.6633","0.1854","0.7796",20.228223,0.153005465,89603,9.590000153,0.153005465,"70375.31","4.710000038","2.670000076",2974,10,200,160,163,1,4110,79,58,281,613
"180","Drew University","New Jersey","NJ","Private","4 Year",14108,39500,53608,39500,53608,2113,16,52800,95000,37,16,"Drew University","3",0,3,4,2,34,"2","21","0","0","0","0","0","0","0","0","0",0.79700734,NA,"0","9217","15762","9916","9328","0.5133","0.3032","0.7154",19.94087838,0.244972578,61492.5,14.75,0.244972578,"89519.38","4.920000076","2.950000048",1247,4,105,249,204,2,1016,52,301,180,616
"181","Drexel University","Pennsylvania","PA","Private","4 Year",14079,53279,67358,53279,67358,26359,9,61700,114800,47,28,"Drexel University","3",0,3,4,2,42,"2","11","0","0","0","0","0","0","0","0","0",0.826269591,1317,"0","12807","27777","16830","11473","0.5305","0.2428","0.7439",23.29625382,0.292285479,52511,11.75,0.292285479,"74533.27","6.46999979","3.289999962",13833,40,3083,2055,1424,108,14559,691,1100,3299,7401
"182","Drury University","Missouri","MO","Private","4 Year",8096,28365,36461,28365,36461,4215,19,42600,79400,60,12,"Drury University","3",0,3,4,2,29,"4","12","0","0","0","0","0","0","0","0","0",0.654181632,1249,"0","14651","10894","8693","5581","1","0.2995","0.5993",26.13188143,0.412763069,31973,5.96999979,0.412763069,"45736.92","10.21000004","3.180000067",2548,41,48,159,206,7,3474,84,0,196,545
"183","Duke University","North Carolina","NC","Private","4 Year",15178,55695,70873,55695,70873,15856,1,71100,132100,50,26,"Duke University","3",0,3,4,2,37,"5","11","0","0","0","0","0","0","0","0","0",0.058889805,1516,"0","3732","30214","64884","16996","0.9125","0.1313","0.957",21.316142,0.134588564,61560,15.09000015,0.134588564,"78468.48","6.349999905","3.019999981",7891,66,2268,1156,797,20,7787,369,494,2899,4676
"184","Earlham College","Indiana","IN","Private","4 Year",10400,46450,56850,46450,56850,NA,13,49100,88400,57,31,"Earlham College","3",0,3,4,2,18,"3","32","0","0","0","0","0","0","0","0","0",0.690777577,1259,"0","17410","10415","25724","7408","0.9541","0.3057","0.6992",19.5483871,0.226256983,62075,14.03999996,0.226256983,"66410.88","7.110000134","3.400000095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","East Carolina University","North Carolina","NC","Public","4 Year",9606,7188,16794,23465,33071,27511,11,48400,85400,55,11,"East Carolina University","3",0,3,4,1,37,"5","13","0","0","0","0","0","0","0","0","0",0.93889853,NA,"0","11738","7138","11522","8593","0.7681","0.3189","0.655",21.91905232,0.264602804,51027,7.840000153,0.264602804,"57608.05","9.399999619","3.369999886",16451,181,782,4359,1498,26,19058,788,567,252,7634
"186","East Central University","Oklahoma","OK","Public","4 Year",5514,6810,12324,17700,23214,NA,17,44700,77500,66,9,"East Central University","3",0,3,4,1,40,"6","33","0","0","0","0","1","0","1","0","0",0.646766169,1034,"0","8706","6482","8236","5887","1","0.4063","0.3448",22.81559815,0.464131994,35364,6.150000095,0.464131994,"40365.08","12.89999962","3.700000048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","East Tennessee State University","Tennessee","TN","Public","4 Year",8472,9277,17749,28459,36931,14434,22,43700,77300,57,8,"East Tennessee State University","3",0,3,4,1,47,"5","13","0","0","0","0","0","0","0","0","0",0.87399276,1135,"0","11001","9314","13763","7815","0.6289","0.3846","0.501",22.23807505,0.376894809,33885,6.659999847,0.376894809,"47640.99","10.48999977","3.160000086",8369,38,232,860,290,9,11967,341,209,488,1770
"188","Eastern Connecticut State University","Connecticut","CT","Public","4 Year",13560,11356,24916,22596,36156,5287,17,49200,87800,43,14,"Eastern Connecticut State University","3",0,3,4,1,9,"1","31","0","0","0","0","0","0","0","0","0",0.731965443,NA,"0","14692","9326","15572","9372","0.5644","0.3059","0.5651",21.01314116,0.344653511,61960,11.64000034,0.344653511,"76020.15","4.880000114","2.960000038",2798,16,151,346,482,6,3666,137,428,55,1138
"189","Eastern Kentucky University","Kentucky","KY","Public","4 Year",9018,9296,18314,19074,28092,16305,11,45600,80700,56,5,"Eastern Kentucky University","3",0,3,4,1,21,"5","32","0","0","0","0","0","0","0","0","0",0.983450559,1084,"0","12056","6781","8180","7301","0.5962","0.3804","0.4656",22.55726601,0.399533489,39224.5,7.050000191,0.399533489,"47617.36","13.73999977","3.230000019",9373,49,142,967,333,19,13545,357,596,297,1867
"190","Eastern Michigan University","Michigan","MI","Public","4 Year",9854,13959,23813,13959,23813,22401,18,47300,86700,50,6,"Eastern Michigan University","3",0,3,4,1,26,"3","21","0","0","0","0","0","0","0","0","0",0.846052782,1061,"0","14179","11475","8040","9759","0.9853","0.3537","0.4761",22.66417708,0.344196429,36983,10.56999969,0.344196429,"69989","6.900000095","3.359999895",13362,52,565,4059,830,15,14859,704,562,755,6225
"191","Eastern New Mexico University","New Mexico","NM","Public","4 Year",7162,6206,13368,8128,15290,5879,4,44500,80500,61,5,"Eastern New Mexico University-Main Campus","3",0,3,4,1,35,"6","33","0","0","0","0","0","1","0","0","0",0.325,1002,"0","4005","5217","6333","7244","0.7137","0.3122","0.38",24.2920354,0.455861747,28573,6.739999771,0.455861747,"42974.58","15.31999969","4.150000095",3478,156,66,256,1937,26,2732,145,435,126,2586
"192","Eastern Oregon University","Oregon","OR","Public","4 Year",10040,8679,18719,20739,30779,3653,23,44000,73900,56,5,"Eastern Oregon University","3",0,3,4,1,41,"8","33","0","0","0","0","0","0","0","0","0",0.976780186,NA,"0","11556","8637","7354","7819","0.5425","0.3902","0.3333",26.52208545,0.46485623,32240,6.769999981,0.46485623,"52895.14","8.930000305","4.679999828",2341,83,77,99,229,36,2777,47,255,50,571
"193","Eastern Washington University","Washington","WA","Public","4 Year",12793,7323,20116,24444,37237,13453,20,49500,87500,52,17,"Eastern Washington University","3",0,3,4,1,53,"8","31","0","0","0","0","0","0","0","0","0",0.970699433,NA,"0","8650","7398","7844","9399","0.7852","0.3242","0.5133",22.91119005,0.362318841,38218.5,8.25,0.362318841,"56952.77","8.899999619","4.840000153",7482,167,395,432,1772,37,8667,604,975,404,3407
"194","Eckerd College","Florida","FL","Private","4 Year",12588,44540,57128,44540,57128,2083,17,49200,88400,52,25,"Eckerd College","3",0,3,3,2,12,"5","11","0","0","0","0","0","0","0","0","0",0.703763441,NA,"0","28071","23526","13118","8349","0.8622","0.2278","0.663",21.3164557,0.203753351,77695,11.88000011,0.203753351,"68211.73","6.139999866","2.779999971",1293,7,35,101,163,4,1596,60,28,89,370
"195","Edgewood College","Wisconsin","WI","Private","4 Year",11020,29500,40520,29500,40520,2980,15,49500,87500,54,5,"Edgewood College","3",0,3,4,2,55,"3","11","0","0","0","0","0","0","0","0","0",0.954924875,NA,"0","21952","19341","9396","6696","0.453","0.2505","0.6337",22.68435013,0.281027104,58183,10.81000042,0.281027104,"68115.77","4.170000076","2.619999886",2147,11,73,82,152,4,2237,66,230,125,388
"196","Elon University","North Carolina","NC","Private","4 Year",12230,35319,47549,35319,47549,6483,6,53600,93700,43,7,"Elon University","3",0,3,4,2,37,"5","22","0","0","0","0","0","0","0","0","0",0.777111136,NA,"0","23286","29075","14211","9501","0.7894","0.0919","0.8305",19.54883319,0.090909091,112797,14.23999977,0.090909091,"81102.4","4.829999924","2.579999924",3856,29,146,391,316,3,5289,110,92,107,995
"197","Embry-Riddle Aeronautical University: Daytona Beach Campus","Florida","FL","Private","4 Year",11438,35814,47252,35814,47252,NA,1,63300,111200,58,35,"Embry-Riddle Aeronautical University-Daytona Beach","3",0,3,4,2,12,"5","13","0","0","0","0","0","0","0","0","0",0.724281285,1240,"0","30766","29601","13891","10236","0.9033","0.183","0.6187",25.38523146,0.355459272,38662,9.149999619,0.355459272,"66671.2","7.300000191","3.200000048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Embry-Riddle Aeronautical University: Prescott Campus","Arizona","AZ","Private","4 Year",11394,35654,47048,35654,47048,NA,1,65600,117900,59,43,"Embry-Riddle Aeronautical University-Prescott","3",0,3,4,2,4,"6","41","0","0","0","0","0","0","0","0","0",0.724281285,1240,"0","32977","30059","14446","9290","0.7611","0.1901","0.6491",25.38523146,0.355459272,38662,9.149999619,0.355459272,"66671.2","7.300000191","3.200000048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Embry-Riddle Aeronautical University: Worldwide Campus","Florida","FL","Private","4 Year",NA,9360,9360,9360,9360,NA,7,55800,96800,67,3,"Embry-Riddle Aeronautical University-Worldwide","3",0,3,4,2,12,"5","13","0","0","0","0","0","0","0","0","0",0.724281285,1240,"0","14115","12529","4997","7750","0.2285","0.2391","0.2144",25.38523146,0.355459272,38662,9.149999619,0.355459272,"66671.2","7.300000191","3.200000048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Emory University","Georgia","GA","Private","4 Year",14456,51306,65762,51306,65762,14769,2,62000,110800,44,20,"Emory University","3",0,3,4,2,13,"5","11","0","0","0","0","0","0","0","0","0",0.156022816,1480,"0","10151","25445","49768","14938","0.7301","0.196","0.9016",20.60010621,0.163870246,56041,14.40999985,0.163870246,"80509.92","6.059999943","2.910000086",8349,26,2281,1474,874,8,6635,338,776,2357,5001
"201","Emporia State University","Kansas","KS","Public","4 Year",8912,6758,15670,20675,29587,6114,19,43500,78000,60,9,"Emporia State University","3",0,3,4,1,20,"4","33","0","0","0","0","0","0","0","0","0",0.88372093,NA,"0","12163","6648","7455","6934","0.8943","0.3298","0.4812",21.67223253,0.339609953,51017,8.039999962,0.339609953,"56675.47","6.880000114","2.829999924",3838,29,52,272,339,7,4415,286,163,551,985
"202","Erskine College","South Carolina","SC","Private","4 Year",10900,34560,45460,34560,45460,753,12,43500,78000,57,28,"Erskine College","3",0,3,4,2,45,"5","42","0","0","0","0","0","0","0","0","0",0.626666667,1041,"0","33471","7962","5737","5020","1","0.4393","0.4554",19.77427822,0.222535211,60991,7.170000076,0.222535211,"57374.47","8.460000038","3.180000067",328,3,6,125,22,0,458,0,139,0,156
"203","Evergreen State College","Washington","WA","Public","4 Year",11346,7949,19295,26459,37805,4219,23,47500,83500,47,0,"The Evergreen State College","3",0,3,4,1,53,"8","22","0","0","0","0","0","0","0","0","0",0.99459946,1119,"0","19307","6958","10947","8267","0.7354","0.4543","0.4401",26.55699622,0.300900901,22200,11.68000031,0.300900901,"63843.36","7.519999981","3.910000086",2321,109,91,227,324,13,2768,314,354,19,1078
"204","Fairfield University","Connecticut","CT","Private","4 Year",14710,48350,63060,48350,63060,5123,4,62300,116900,41,17,"Fairfield University","3",0,3,4,2,9,"1","21","0","0","0","0","0","0","0","0","0",0.558071643,1315,"0","29888","27902","14076","12205","1","0.0976","0.8312",19.90887667,0.165444173,117152,16.23999977,0.165444173,"93458.99","4.190000057","2.599999905",3081,3,113,137,352,5,3577,67,529,340,677
"205","Fairleigh Dickinson University: College at Florham","New Jersey","NJ","Private","4 Year",13392,42618,56010,42618,56010,NA,9,53700,98500,42,6,"Fairleigh Dickinson University-Florham Campus","3",0,3,4,2,34,"2","21","0","0","0","0","0","0","0","0","0",0.846429012,NA,"0","8116","22081","10420","9241","0.4128","0.3081","0.627",22.6139307,0.425506073,39799,10.88000011,0.425506073,"80740.5","6.340000153","3.599999905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Fairleigh Dickinson University: Metropolitan Campus","New Jersey","NJ","Private","4 Year",13348,40236,53584,40236,53584,NA,19,50800,93000,43,23,"Fairleigh Dickinson University-Metropolitan Campus","3",0,3,4,2,34,"2","21","0","0","0","0","0","1","0","0","0",0.846429012,NA,"0","7266","17318","8172","9443","0.307","0.2332","0.5351",22.6139307,0.425506073,39799,10.88000011,0.425506073,"80740.5","6.340000153","3.599999905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Fairmont State University","West Virginia","WV","Public","4 Year",9004,7514,16518,16324,25328,4035,14,42900,74100,53,7,"Fairmont State University","3",0,3,4,1,54,"5","32","0","0","0","0","0","0","0","0","0",0.987549519,1018,"0","8949","4262","6979","6534","0.9096","0.358","0.4074",22.00556962,0.413981431,41285,6.460000038,0.413981431,"42179.08","12.81999969","3.960000038",2255,15,18,214,76,3,3472,96,35,106,422
"208","Faulkner University","Alabama","AL","Private","4 Year",7750,21690,29440,21690,29440,3335,21,39400,71300,61,2,"Faulkner University","3",0,3,4,2,1,"5","12","0","1","0","0","0","0","0","0","0",0.646007817,1042,"0","19162","13718","7932","6271","0.5511","0.461","0.2345",28.26047565,0.430031949,24037.5,7.849999905,0.430031949,"52330.99","12.31000042","3.920000076",2002,24,19,1505,71,3,1518,52,94,49,1674
"209","Felician University","New Jersey","NJ","Private","4 Year",12880,34315,47195,34315,47195,1953,11,53200,98200,51,10,"Felician University","3",0,3,4,2,34,"2","21","0","0","0","0","0","1","0","0","0",0.919809276,1020,"0","14902","15478","6805","7508","0.3658","0.4861","0.5283",24.28276574,0.494897959,32635,9.5,0.494897959,"74826.3","7.210000038","3.880000114",1450,10,134,382,486,11,717,12,149,52,1035
"210","Ferris State University","Michigan","MI","Public","4 Year",9894,12630,22524,12630,22524,14600,17,50000,89300,50,8,"Ferris State University","3",0,3,4,1,26,"3","32","0","0","0","0","0","0","0","0","0",0.847709924,1047,"0","8415","12181","9236","9818","0.7251","0.3478","0.4887",23.2222415,0.352963101,41668.5,7.150000095,0.352963101,"61040.62","6.820000172","3.829999924",7744,78,207,1013,556,7,11383,443,474,439,2304
"211","Ferrum College","Virginia","VA","Private","4 Year",11500,34175,45675,34175,45675,1451,25,43000,80600,54,6,"Ferrum College","3",0,3,3,2,51,"5","42","0","0","0","0","0","0","0","0","0",0.764213046,1061,"0","19787","14331","7692","5268","1","0.5469","0.3293",19.8362256,0.388489209,35817.5,7.829999924,0.388489209,"59937.19","7.460000038","2.75999999",685,6,8,436,77,3,795,69,43,14,599
"212","Fisk University","Tennessee","TN","Private","4 Year",10790,21480,32270,21480,32270,772,11,45300,83600,53,39,"Fisk University","3",0,3,4,2,47,"5","11","1","0","0","0","0","0","0","0","0",0.611072179,1167,"0","24464","10154","4289","6241","0.6753","0.5142","0.4802",19.86011905,0.265780731,30520,7.900000095,0.265780731,"55965.03","13.55000019","4.900000095",486,0,6,653,18,1,8,12,74,0,690
"213","Florida Agricultural and Mechanical University","Florida","FL","Public","4 Year",10594,5827,16421,17768,28362,NA,25,48000,83900,62,8,"Florida Agricultural and Mechanical University","3",0,3,4,1,12,"5","12","1","0","0","0","0","0","0","0","0",0.352873695,1068,"0","9170","4633","8989","8862","0.9942","0.5638","0.553",20.57710403,0.365940948,28781.5,7.690000057,0.365940948,"52786.24","13.10000038","4.679999828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Florida Atlantic University","Florida","FL","Public","4 Year",11896,6039,17935,21595,33491,30297,11,49400,91200,51,15,"Florida Atlantic University","3",0,3,4,1,12,"5","13","0","0","0","0","0","1","0","0","0",0.780062033,1119,"0","4769","5808","8329","9848","0.6955","0.3638","0.5567",23.28665146,0.387772831,28064.5,8.859999657,0.387772831,"63066.25","8.210000038","3.24000001",17277,57,1318,5678,7255,36,14031,924,260,738,15268
"215","Florida Institute of Technology","Florida","FL","Private","4 Year",12880,41850,54730,41850,54730,6393,3,58300,105400,53,48,"Florida Institute of Technology","3",0,3,4,2,12,"5","13","0","0","0","0","0","0","0","0","0",0.663425025,1253,"0","26795","22918","12182","9904","0.9799","0.2098","0.6305",28.41205534,0.401340283,30032,9.75,0.401340283,"68086.59","6.179999828","2.880000114",2110,28,174,533,359,17,2406,97,535,2244,1208
"216","Florida International University","Florida","FL","Public","4 Year",10882,6558,17440,18956,29838,49610,13,49600,90100,51,16,"Florida International University","3",0,3,4,1,12,"5","21","0","0","0","0","0","1","0","0","0",0.640131659,1155,"0","3217","5286","6355","10252","0.9752","0.4677","0.6703",23.49446833,0.414037389,23924,9.119999886,0.414037389,"58110.89","11.60000038","4.420000076",27757,42,1434,5977,31211,57,5683,1042,545,3619,39763
"217","Florida State University","Florida","FL","Public","4 Year",10816,6516,17332,21683,32499,41226,8,50800,92700,49,18,"Florida State University","3",0,3,4,1,12,"5","12","0","0","0","0","0","0","0","0","0",0.370705909,1280,"0","6049","6716","11614","11305","0.8299","0.256","0.8369",20.6220056,0.27636404,43729,10.13000011,0.27636404,"60914.47","8.899999619","3.619999886",22645,116,1029,3377,6594,59,26466,1063,647,1875,12238
"218","Fordham University","New York","NY","Private","4 Year",17969,52687,70656,52687,70656,15231,17,58700,112500,38,10,"Fordham University","3",0,3,4,2,36,"2","11","0","0","0","0","0","0","0","0","0",0.583036197,1402,"0","22724","28867","17921","14594","1","0.1921","0.8316",20.35041322,0.176408451,97877,13.69999981,0.176408451,"77653.15","9.079999924","3.640000105",8903,18,1164,959,1879,15,8365,420,509,1902,4455
"219","Fort Hays State University","Kansas","KS","Public","4 Year",8300,5133,13433,15201,23501,13825,16,45100,79300,64,6,"Fort Hays State University","3",0,3,4,1,20,"4","33","0","0","0","0","0","0","0","0","0",0.903355033,NA,"0","10416","6127","5701","7040","0.4994","0.2321","0.4803",26.7782953,0.385026738,42453.5,7.050000191,0.385026738,"50801.46","7.440000057","2.609999895",8367,56,130,514,877,15,8190,281,200,3562,1873
"220","Fort Lewis College","Colorado","CO","Public","4 Year",9878,9040,18918,19696,29574,3791,13,48300,82600,55,19,"Fort Lewis College","3",0,3,4,1,8,"7","32","0","0","0","0","0","0","1","0","0",0.927536232,1057,"0","12730","3815","9153","7218","0.7481","0.3625","0.4316",21.81433824,0.308503626,41306.5,10.86999989,0.308503626,"61685.3","10.63000011","4.260000229",1846,887,24,31,388,8,2065,227,108,53,1565
